atm_inventario_año;atm_inventario_grupo_cont;atm_inventario_sector;atm_inventario_cont_desc;atm_inventario_cont_unidades;atm_inventario_cont_cantidad
1995;Metales pesados;10 Agricultura;Hg;kg;0.00
1995;Metales pesados;11 Otras fuentes y sumideros (naturaleza);Hg;kg;0.00
1995;Metales pesados;01 Combustión en la producción y transformación de energía;Ni;kg;0.00
1995;Metales pesados;02 Plantas de combustión no industrial;Ni;kg;3.08
1995;Metales pesados;03 Plantas de combustión industrial;Ni;kg;2474.53
1995;Metales pesados;04 Procesos industriales sin combustión;Ni;kg;270.81
1995;Metales pesados;05 Extracción y distribución de combustibles fósiles y energía geotérmica;Ni;kg;0.00
1995;Metales pesados;06 Uso de disolventes y otros productos;Ni;kg;0.00
1995;Metales pesados;07 Transporte por carretera;Ni;kg;20.17
1995;Metales pesados;08 Otros modos de transporte y maquinaria móvil;Ni;kg;17.00
1995;Metales pesados;09 Tratamiento y eliminación de residuos;Ni;kg;0.16
1995;Metales pesados;10 Agricultura;Ni;kg;0.00
1995;Metales pesados;11 Otras fuentes y sumideros (naturaleza);Ni;kg;0.00
1995;Metales pesados;01 Combustión en la producción y transformación de energía;Pb;kg;0.00
1995;Metales pesados;02 Plantas de combustión no industrial;Pb;kg;4.11
1995;Metales pesados;03 Plantas de combustión industrial;Pb;kg;1476.87
1995;Metales pesados;04 Procesos industriales sin combustión;Pb;kg;1003.02
1995;Metales pesados;05 Extracción y distribución de combustibles fósiles y energía geotérmica;Pb;kg;0.00
1995;Metales pesados;06 Uso de disolventes y otros productos;Pb;kg;0.00
1995;Metales pesados;07 Transporte por carretera;Pb;kg;94852.30
1995;Metales pesados;08 Otros modos de transporte y maquinaria móvil;Pb;kg;0.00
1995;Metales pesados;09 Tratamiento y eliminación de residuos;Pb;kg;0.29
1995;Metales pesados;10 Agricultura;Pb;kg;0.00
1995;Metales pesados;11 Otras fuentes y sumideros (naturaleza);Pb;kg;0.00
1995;Metales pesados;01 Combustión en la producción y transformación de energía;Se;kg;0.00
1995;Metales pesados;02 Plantas de combustión no industrial;Se;kg;0.44
1995;Metales pesados;03 Plantas de combustión industrial;Se;kg;815.17
1995;Metales pesados;04 Procesos industriales sin combustión;Se;kg;0.00
1995;Metales pesados;05 Extracción y distribución de combustibles fósiles y energía geotérmica;Se;kg;0.00
1995;Metales pesados;06 Uso de disolventes y otros productos;Se;kg;0.00
1995;Metales pesados;07 Transporte por carretera;Se;kg;0.28
1995;Metales pesados;08 Otros modos de transporte y maquinaria móvil;Se;kg;2.43
1995;Metales pesados;09 Tratamiento y eliminación de residuos;Se;kg;0.00
1995;Metales pesados;10 Agricultura;Se;kg;0.00
1995;Metales pesados;11 Otras fuentes y sumideros (naturaleza);Se;kg;0.00
1995;Metales pesados;01 Combustión en la producción y transformación de energía;Zn;kg;0.00
1995;Metales pesados;02 Plantas de combustión no industrial;Zn;kg;1.51
1995;Metales pesados;03 Plantas de combustión industrial;Zn;kg;2842.20
1995;Metales pesados;04 Procesos industriales sin combustión;Zn;kg;2407.24
1995;Metales pesados;05 Extracción y distribución de combustibles fósiles y energía geotérmica;Zn;kg;0.00
1995;Metales pesados;06 Uso de disolventes y otros productos;Zn;kg;0.00
1995;Metales pesados;07 Transporte por carretera;Zn;kg;3561.97
1995;Metales pesados;08 Otros modos de transporte y maquinaria móvil;Zn;kg;242.88
1995;Metales pesados;09 Tratamiento y eliminación de residuos;Zn;kg;0.06
1995;Metales pesados;10 Agricultura;Zn;kg;0.00
1995;Metales pesados;11 Otras fuentes y sumideros (naturaleza);Zn;kg;0.00
1995;Partículas;01 Combustión en la producción y transformación de energía;PM2,5;t;0.05
1995;Partículas;02 Plantas de combustión no industrial;PM2,5;t;1772.94
1995;Partículas;03 Plantas de combustión industrial;PM2,5;t;1017.69
1995;Partículas;04 Procesos industriales sin combustión;PM2,5;t;14.04
1995;Partículas;05 Extracción y distribución de combustibles fósiles y energía geotérmica;PM2,5;t;1.49
1995;Partículas;06 Uso de disolventes y otros productos;PM2,5;t;0.00
1995;Partículas;07 Transporte por carretera;PM2,5;t;1949.38
1995;Partículas;08 Otros modos de transporte y maquinaria móvil;PM2,5;t;276.53
1995;Partículas;09 Tratamiento y eliminación de residuos;PM2,5;t;0.10
1995;Partículas;10 Agricultura;PM2,5;t;55.50
1995;Partículas;11 Otras fuentes y sumideros (naturaleza);PM2,5;t;0.00
1995;Partículas;01 Combustión en la producción y transformación de energía;PM10;t;0.05
1995;Partículas;02 Plantas de combustión no industrial;PM10;t;1894.68
1995;Partículas;03 Plantas de combustión industrial;PM10;t;1137.80
1995;Partículas;04 Procesos industriales sin combustión;PM10;t;16.05
1995;Partículas;05 Extracción y distribución de combustibles fósiles y energía geotérmica;PM10;t;14.92
1995;Partículas;06 Uso de disolventes y otros productos;PM10;t;0.00
1995;Partículas;07 Transporte por carretera;PM10;t;2252.84
1995;Partículas;08 Otros modos de transporte y maquinaria móvil;PM10;t;277.01
1995;Partículas;09 Tratamiento y eliminación de residuos;PM10;t;0.48
1995;Partículas;10 Agricultura;PM10;t;213.52
1995;Partículas;11 Otras fuentes y sumideros (naturaleza);PM10;t;0.00
1995;Partículas;01 Combustión en la producción y transformación de energía;PST;t;0.05
1995;Partículas;02 Plantas de combustión no industrial;PST;t;2303.23
1995;Partículas;03 Plantas de combustión industrial;PST;t;1171.00
1995;Partículas;04 Procesos industriales sin combustión;PST;t;20.06
1995;Partículas;05 Extracción y distribución de combustibles fósiles y energía geotérmica;PST;t;37.30
1995;Partículas;06 Uso de disolventes y otros productos;PST;t;0.00
1995;Partículas;07 Transporte por carretera;PST;t;2655.32
1995;Partículas;08 Otros modos de transporte y maquinaria móvil;PST;t;277.55
1995;Partículas;09 Tratamiento y eliminación de residuos;PST;t;0.98
1995;Partículas;10 Agricultura;PST;t;519.07
1995;Partículas;11 Otras fuentes y sumideros (naturaleza);PST;t;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;HCH;kg;91.38
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);HCH;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);PCP;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);HCB;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);TCM;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);TRI;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;PER;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);PER;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;10 Agricultura;TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;11 Otras fuentes y sumideros (naturaleza);TCB;kg;0.00
1995;Contaminantes orgánicos persistentes;01 Combustión en la producción y transformación de energía;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;02 Plantas de combustión no industrial;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;03 Plantas de combustión industrial;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;04 Procesos industriales sin combustión;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;05 Extracción y distribución de combustibles fósiles y energía geotérmica;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;06 Uso de disolventes y otros productos;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;07 Transporte por carretera;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;08 Otros modos de transporte y maquinaria móvil;TCE;kg;0.00
1995;Contaminantes orgánicos persistentes;09 Tratamiento y eliminación de residuos;TCE;kg;0.00
